time_step,agent_id,mean_predicted_price,mean_actual_price
34,1,60.92999999999999,59.903
34,2,59.55,59.903
34,3,59.7,59.903
34,4,60.265,59.903
35,0,59.935,60.007000000000005
35,1,60.05,60.007000000000005
35,2,59.964999999999996,60.007000000000005
35,3,60.08,60.007000000000005
35,4,60.157000000000004,60.007000000000005
36,0,60.145,59.749
36,1,60.245000000000005,59.749
36,2,59.9,59.749
36,3,60.645,59.749
36,4,60.435,59.749
37,0,59.455,60.269000000000005
37,1,59.725,60.269000000000005
37,2,59.67,60.269000000000005
37,3,59.935,60.269000000000005
37,4,60.029999999999994,60.269000000000005
38,0,60.035000000000004,59.948
38,1,60.114999999999995,59.948
38,2,59.875,59.948
38,3,60.29,59.948
38,4,59.935,59.948
39,0,60.30499999999999,60.023
39,1,59.825,60.023
39,2,59.288,60.023
39,3,60.160000000000004,60.023
39,4,60.275,60.023
40,0,60.1,59.923
40,1,60.245000000000005,59.923
40,2,59.973,59.923
40,3,59.795,59.923
40,4,60.125,59.923
41,0,60.0,59.904999999999994
41,1,60.105,59.904999999999994
41,2,59.650999999999996,59.904999999999994
41,3,60.089999999999996,59.904999999999994
41,4,60.33,59.904999999999994
42,0,59.635000000000005,60.044000000000004
42,1,59.89,60.044000000000004
42,2,59.888999999999996,60.044000000000004
42,3,60.265,60.044000000000004
42,4,60.303,60.044000000000004
43,0,59.64,60.083000000000006
43,1,59.870000000000005,60.083000000000006
43,2,59.30800000000001,60.083000000000006
43,3,60.105,60.083000000000006
43,4,60.602,60.083000000000006
44,0,60.235,59.984
44,1,59.96,59.984
44,2,59.802,59.984
44,3,59.855,59.984
44,4,59.977999999999994,59.984
45,0,60.004999999999995,59.897000000000006
45,1,59.904999999999994,59.897000000000006
45,2,59.973,59.897000000000006
45,3,60.029999999999994,59.897000000000006
45,4,60.072,59.897000000000006
46,0,59.870000000000005,60.202
46,1,59.879999999999995,60.202
46,2,59.898,60.202
46,3,59.67999999999999,60.202
46,4,60.07000000000001,60.202
47,0,59.86,60.173
47,1,59.96,60.173
47,2,59.705,60.173
47,3,59.73,60.173
47,4,60.25,60.173
48,0,59.9,60.074
48,1,59.73,60.074
48,2,59.885000000000005,60.074
48,3,59.80499999999999,60.074
48,4,60.214999999999996,60.074
49,0,60.425,59.866
49,1,60.102,59.866
49,2,60.02,59.866
49,3,60.166999999999994,59.866
49,4,60.165,59.866
